origin,destination,lng_lat_distance,baidu_map_distance,duration,toll
上海,广州,1213.607207,1433.598,60180,653
上海,潮州,971.0882668,1216.587,53276,591
上海,东莞,1190.792347,1423.675,62331,591
上海,佛山,1232.3033289999996,1460.066,61591,668
上海,河源,1068.490764,1262.917,53219,546
上海,惠州,1144.447811,1349.745,58529,545
上海,江门,1275.387063,1519.477,63429,699
上海,揭阳,994.5426006,1248.707,53082,541
上海,茂名,1496.409677,1768.102,75651,719
上海,梅州,935.8508324,1143.328,47811,496
上海,清远,1183.400081,1401.138,59369,641
上海,汕头,993.7398033,1252.755,55772,644
上海,汕尾,1120.543678,1399.4589999999994,58244,603
上海,韶关,1056.022648,1255.115,52358,564
上海,深圳,1218.756615,1440.0,63935,571
上海,阳江,1408.071958,1653.024,71036,713
上海,云浮,1314.345913,1563.274,63683,726
上海,湛江,1569.746102,1848.273,79127,719
上海,肇庆,1272.9874220000004,1510.534,62675,699
上海,中山,1256.029495,1499.322,70071,642
上海,珠海,1272.882788,1540.514,72987,659
上海,南宁,1608.44295,1902.808,76422,770
上海,百色,1676.289761,2046.985,82812,883
上海,北海,1642.559433,1989.015,81489,881
上海,崇左,1711.217609,2034.379,80936,840
上海,防城港,1689.8738050000006,2026.459,82399,832
上海,桂林,1285.702399,1518.98,62280,597
上海,贵港,1483.17274,1835.213,74003,749
上海,河池,1505.48944,1821.923,73493,733
上海,贺州,1238.328039,1554.7420000000006,63658,718
上海,来宾,1469.086683,1734.138,69716,690
上海,柳州,1414.570917,1673.564,67995,661
上海,钦州,1641.333484,1968.442,78355,811
上海,梧州,1325.48061,1660.49,68146,751
上海,玉林,1475.809575,1801.793,73525,855
上海,贵阳,1527.212794,1800.652,74907,1009
上海,安顺,1616.4137859999994,1896.81,79838,1069
上海,毕节地区,1630.265524,1964.572,80442,1093
上海,六盘水,1699.743417,2042.026,84737,1167
上海,铜仁地区,1253.084781,1489.5410000000006,62978,756
上海,遵义,1463.678837,1789.911,74417,981
上海,黔西南州,1763.509966,2105.299,88344,1231
上海,黔东南州,1413.167735,1675.784,70894,754
上海,黔南州,1469.968158,1749.302,74239,792
上海,海口,1675.788954,2013.657,88182,770
上海,白沙,1809.956448,2205.472,99424,770
上海,保亭,1843.833026,2242.584,98926,770
上海,昌江,1833.016003,2203.467,95877,770
上海,儋州,1776.027477,2137.136,94914,770
上海,澄迈,1726.295729,2069.275,91864,770
上海,东方,1862.949101,2251.639,100272,770
上海,定安,1722.4655100000002,2083.735,92191,770
上海,琼海,1740.6193649999998,2116.065,92793,770
上海,琼中,1791.740324,2137.15,93474,770
上海,乐东,1877.622243,2251.241,97840,770
上海,临高,1735.042381,2089.244,91828,770
上海,陵水,1826.905677,2231.189,97809,770
上海,三亚,1882.366399,2284.0660000000007,98525,770
上海,屯昌,1751.723532,2094.584,91699,770
上海,万宁,1781.599323,2178.722,95920,770
上海,文昌,1669.874165,2086.519,92570,770
上海,五指山,1832.475893,2193.071,96167,770
上海,石家庄,989.2294177,1117.691,52691,523
上海,保定,1009.852722,1157.859,55139,544
上海,沧州,890.9777382999997,1021.71,49185,481
上海,承德,1130.441006,1326.513,60323,476
上海,邯郸,879.6637989,1040.138,49494,361
上海,衡水,897.6066613,1035.049,50798,490
上海,廊坊,1017.395484,1156.165,50538,466
上海,秦皇岛,982.8935664,1274.545,57482,447
上海,唐山,981.859242,1195.118,54620,491
上海,邢台,911.4296705,1084.397,50715,384
上海,张家口,1217.858753,1398.776,66618,557
上海,郑州,829.0311312000001,938.997,42238,380
上海,安阳,853.8312715,1047.251,47634,328
上海,鹤壁,834.4967533,1025.472,45032,381
上海,焦作,888.6460524,1016.188,47789,355
上海,开封,774.2986762,876.298,39976,283
上海,洛阳,925.2794706,1025.374,46711,429
上海,漯河,745.5655982999997,802.2769999999997,38226,314
上海,南阳,865.4607804,964.977,44883,407
上海,平顶山,817.0497841,883.375,42802,359
上海,濮阳,781.4007113,941.259,42580,274
上海,三门峡,1038.710943,1153.435,51321,491
上海,商丘,651.7226876,747.472,37834,227
上海,新乡,836.8896047999997,977.343,45595,359
上海,信阳,707.8328922999997,783.3860000000003,37999,325
上海,许昌,780.8777084,855.177,39584,338
上海,周口,694.1406162999997,750.929,36173,291
上海,驻马店,727.2452519999997,797.841,38015,331
上海,哈尔滨,1677.395084,2338.152,103822,922
上海,大庆,1735.195972,2294.073,97220,948
上海,大兴安岭地区,2319.624087,3035.289,127989,1084
上海,鹤岗,1942.014592,2753.545,117384,1090
上海,黑河,2173.387744,2786.708,112086,1039
上海,鸡西,1768.028677,2627.5,111658,1089
上海,佳木斯,1889.347183,2685.618,116117,1080
上海,牡丹江,1645.205046,2464.571,102957,1017
上海,七台河,1814.553054,2688.644,113828,1115
上海,齐齐哈尔,1804.712732,2439.714,102609,1002
上海,双鸭山,1905.427974,2765.1,116669,1106
上海,绥化,1777.755904,2421.33,103429,961
上海,伊春,1940.527435,2634.83,112734,1057
上海,武汉,688.8280607999999,825.203,34785,414
上海,鄂州,637.4456223999998,773.4680000000003,32278,345
上海,恩施,1149.055822,1333.076,62076,655
上海,黄冈,635.2036025,782.6569999999997,32899,360
上海,黄石,626.493706,759.673,32093,339
上海,荆门,883.2762825,1037.569,48618,465
上海,荆州,889.7782384999997,1047.663,44874,472
上海,潜江,839.5988838,1007.072,43666,450
上海,神农架林区,1045.270078,1291.0739999999996,61807,530
上海,十堰,1020.787814,1174.345,53743,482
上海,随州,771.3482791,941.794,45055,405
上海,天门,800.8870231000003,958.962,45585,425
上海,仙桃,781.8624682,933.008,39848,423
上海,咸宁,705.4635572000003,851.3960000000003,35602,388
上海,襄阳,886.9082285000003,1068.261,49055,449
上海,孝感,720.6995991,858.587,42231,375
上海,宜昌,972.5221467,1140.249,52489,498
上海,长沙,888.8504661000003,1064.782,46178,504
上海,常德,978.6179758,1159.385,48169,585
上海,郴州,1025.813149,1287.492,54182,615
上海,衡阳,991.9792816,1199.453,48707,470
上海,怀化,1187.881353,1429.639,58618,638
上海,娄底,998.6382034,1175.493,48527,502
上海,邵阳,1070.804435,1250.4589999999996,50854,530
上海,湘潭,910.9132884,1072.259,44125,459
上海,湘西州,1179.754537,1400.2620000000006,58225,718
上海,益阳,928.2173877,1141.463,50545,530
上海,永州,1101.080946,1332.076,54028,517
上海,岳阳,828.0080264999997,975.547,40797,477
上海,张家界,1084.617694,1286.903,53646,641
上海,株洲,894.0915086000001,1043.21,43236,448
上海,南京,272.0717557,298.297,19033,99
上海,常州,154.2990616,178.015,14751,58
上海,淮安,349.5329358,402.054,23733,175
上海,连云港,431.2624922,483.904,23294,185
上海,南通,103.1957923,130.346,12952,49
上海,苏州,82.93042612,93.977,9876,34
上海,宿迁,424.3124215,491.531,25767,222
上海,泰州,201.5850242,233.313,15299,60
上海,无锡,117.8816801,134.101,12365,46
上海,徐州,524.5119116000002,593.851,31689,271
上海,盐城,268.5585048,309.797,17524,117
上海,扬州,233.7028702,276.584,17589,85
上海,镇江,219.8282181,246.955,16840,83
上海,南昌,609.9884711,704.1619999999997,31324,318
上海,抚州,616.9196697000001,705.9060000000003,30584,292
上海,赣州,878.4512314,1049.261,44204,451
上海,吉安,781.066195,898.105,37713,380
上海,景德镇,466.7447415,551.934,26636,239
上海,九江,553.2451616000002,650.244,27435,309
上海,萍乡,841.2580502000003,966.496,39841,416
上海,上饶,461.3309063,521.063,23880,211
上海,新余,739.2560007999997,853.2410000000001,35400,367
上海,宜春,785.7236605,909.601,37584,392
上海,鹰潭,545.1575157999998,622.859,27826,255
上海,长春,1447.540601,2014.745,85977,822
上海,白城,1604.152568,2285.929,94038,947
上海,白山,1269.597668,2003.029,85323,771
上海,吉林市,1474.067491,2119.07,89168,874
上海,辽源,1338.907428,1940.452,82882,794
上海,四平,1352.116057,1905.165,81338,779
上海,松原,1572.955409,2128.212,89226,877
上海,通化,1233.1408800000004,1974.366,84596,809
上海,延边,1476.714756,2424.433,101572,997
上海,沈阳,1188.184787,1719.322,75401,692
上海,鞍山,1107.07641,1709.105,74848,690
上海,本溪,1140.272099,1765.064,75807,713
上海,朝阳,1152.870585,1593.823,70063,639
上海,大连,857.163499,1871.444,79914,762
上海,丹东,1021.380988,1825.312,76523,690
上海,抚顺,1202.945015,1771.442,75657,718
上海,阜新,1199.019439,1635.065,71494,656
上海,葫芦岛,1058.3518869999998,1467.2,64700,581
上海,锦州,1100.449364,1512.534,66713,599
上海,辽阳,1126.015982,1699.809,74188,687
上海,盘锦,1102.428608,1595.358,69307,640
上海,铁岭,1247.970994,1788.675,76639,726
上海,营口,1050.709643,1609.0479999999998,70976,589
上海,呼和浩特,1383.571524,1706.401,79297,680
上海,阿拉善盟,1665.584398,2053.434,92137,754
上海,包头,1479.011692,1867.836,83836,865
上海,巴彦淖尔,1647.622183,2033.939,88422,544
上海,赤峰,1250.636794,1564.3529999999994,69226,654
上海,鄂尔多斯,1409.762625,1747.3470000000002,79095,812
上海,呼伦贝尔,2003.704594,2895.7540000000013,120391,1182
上海,通辽,1380.318021,1890.43,80687,765
上海,乌海,1623.520555,2080.348,91348,953
上海,乌兰察布,1321.603075,1562.466,70846,737
上海,锡林郭勒盟,1491.645404,1817.667,83627,718
上海,兴安盟,1652.085658,2217.341,94615,799
上海,银川,1609.175409,1946.345,89280,741
上海,固原,1503.7602539999998,1773.63,79170,774
上海,石嘴山,1621.518068,2008.01,89387,759
上海,吴忠,1585.450211,1947.337,87859,741
上海,中卫,1648.37529,1987.909,86626,837
上海,西宁,1913.257709,2214.094,98888,973
上海,果洛州,2016.620914,2747.056,122345,1120
上海,海东地区,1882.599434,2179.752,96829,964
上海,海北州,1998.253488,2345.522,106947,1028
上海,海南州,2005.8746260000007,2378.991,108627,1028
上海,海西州,2314.963979,2696.812,120537,974
上海,黄南州,1868.634474,2242.845,100739,986
上海,玉树州,2310.354576,2998.287000000001,133475,1249
上海,济南,731.6523252000003,844.3760000000003,42075,392
上海,滨州,757.6774903,873.5319999999997,40068,348
上海,东营,743.7924315,833.1110000000001,38705,315
上海,德州,838.1022045,936.179,45899,447
上海,菏泽,716.7459707,834.933,39911,384
上海,济宁,648.1625195,765.0169999999997,37948,220
上海,莱芜,656.9852985,742.8710000000003,38137,350
上海,聊城,770.7739797999999,900.671,43229,310
上海,临沂,516.7894084,586.53,30100,211
上海,青岛,550.140259,717.7139999999997,33632,297
上海,日照,499.4934468,583.885,28387,225
上海,泰安,684.0166871,776.93,40500,358
上海,威海,701.2528897000003,965.276,44309,377
上海,潍坊,645.8691579,740.1210000000003,35520,289
上海,烟台,700.1014064,889.4010000000003,40425,347
上海,枣庄,557.7533041,650.865,33037,306
上海,淄博,694.5051917000003,805.706,37403,310
上海,太原,1102.444695,1341.817,62618,494
上海,长治,950.2245668,1147.768,55396,415
上海,大同,1232.911774,1476.049,69206,699
上海,晋城,930.0944731,1059.255,50272,386
上海,晋中,1075.7823939999996,1320.938,61911,492
上海,临汾,1067.346709,1250.159,60536,445
上海,吕梁,1178.373959,1408.3270000000002,66528,675
上海,朔州,1215.467459,1526.243,69374,726
上海,忻州,1132.420072,1394.8270000000002,64256,652
上海,阳泉,1033.6563609999996,1206.243,57406,538
上海,运城,1063.363676,1210.444,57172,506
上海,西安,1219.900917,1381.006,63460,610
上海,安康,1186.012979,1360.2220000000002,62474,618
上海,宝鸡,1382.382935,1552.576,69950,704
上海,汉中,1375.023601,1572.284,70972,753
上海,商洛,1121.9556,1250.154,56611,577
上海,铜川,1235.732654,1421.896,63592,640
上海,渭南,1178.3526539999998,1322.7,59552,582
上海,咸阳,1243.577451,1409.688,63490,625
上海,延安,1256.084485,1541.4229999999998,68980,657
上海,榆林,1326.897471,1631.681,75833,661
上海,成都,1662.309153,1950.048,86259,1004
上海,阿坝州,1825.558555,2263.205,99803,1092
上海,巴中,1397.849279,1695.9979999999994,76112,898
上海,达州,1331.054069,1599.601,73084,831
上海,德阳,1625.454385,1949.69,86794,947
上海,甘孜州,1871.507202,2199.126,98180,1226
上海,广安,1420.931092,1670.683,77395,908
上海,广元,1486.224243,1736.304,77970,849
上海,乐山,1709.6225370000002,1998.386,92171,1045
上海,凉山州,1896.193524,2374.328,105256,1346
上海,泸州,1566.161211,1843.934,84029,986
上海,南充,1467.052819,1739.947,77073,931
上海,眉山,1693.237466,1994.696,89208,1099
上海,绵阳,1593.696594,1900.588,84783,928
上海,内江,1584.846609,1868.639,87519,973
上海,攀枝花,1991.452573,2584.793,109084,1484
上海,遂宁,1521.534957,1787.1070000000002,81908,961
上海,雅安,1773.5032620000006,2076.63,92075,1141
上海,宜宾,1646.322781,1935.704,88176,1047
上海,资阳,1616.41063,1902.405,86486,1024
上海,自贡,1618.280474,1892.975,88454,987
上海,拉萨,2911.092932,4120.082,194513,1124
上海,阿里地区,3839.380275,5267.616,262962,1124
上海,昌都地区,2309.478869,3118.41,156229,1092
上海,林芝地区,2603.524394,4129.5909999999985,213392,1603
上海,那曲地区,2788.160179,3790.008,182346,1124
上海,日喀则地区,3130.702674,4284.739000000001,208681,1124
上海,山南地区,2860.155697,4222.623,200182,1124
上海,乌鲁木齐,3275.65886,3904.956,159502,1462
上海,阿拉尔,3734.724121,4691.477,192411,1632
上海,阿克苏地区,3824.131676,4644.993,189345,1649
上海,阿勒泰地区,3366.8988310000004,4320.064,171458,1580
上海,巴音郭楞,3345.947197,4113.295,169370,1523
上海,博尔塔拉州,3729.455883,4416.57,181322,1652
上海,昌吉州,3301.028815,3936.044,162307,1472
上海,哈密地区,2781.675653,3334.417,136245,1289
上海,和田地区,3851.341145,4560.4090000000015,191811,974
上海,喀什地区,4184.691054999998,5105.924,206218,1775
上海,克拉玛依,3528.706694,4208.055,176637,1617
上海,克孜勒苏州,4171.422663,5066.138,204018,1766
上海,石河子,3406.242655,4041.735,166354,1518
上海,塔城地区,3702.599481,4514.111,183468,1698
上海,图木舒克,3909.672503,4870.203,198291,1695
上海,吐鲁番地区,3125.272321,3717.503,152147,1422
上海,五家渠,3290.110406,3916.216,162524,1476
上海,伊犁州,3770.938429,4578.210999999998,190491,1726
上海,昆明,1964.366676,2314.394,96768,1321
上海,保山,2288.059208,2797.387,119326,1592
上海,楚雄州,2072.4536780000008,2465.056,103918,1414
上海,大理州,2170.649937,2630.222,111254,1499
上海,德宏州,2372.437828,2935.376,125993,1684
上海,迪庆州,2139.193544,2931.861,126628,1603
上海,红河州,1990.374927,2491.737,101080,1127
上海,丽江,2121.336316,2746.801,112225,1372
上海,临沧,2259.793964,2829.619,125757,1468
上海,怒江州,2287.698381,2855.045,125956,1570
上海,普洱,2236.187887,2719.381,115784,1562
上海,曲靖,1844.779483,2175.156,91634,1271
上海,昭通,1776.271352,2170.582000000001,87896,1233
上海,文山,1926.329106,2402.075,97941,1047
上海,西双版纳,2295.507696,2839.025,120131,1608
上海,玉溪,2012.587574,2394.71,100078,1384
上海,杭州,163.91762230000003,179.644,11271,71
上海,湖州,135.25940400000002,148.29,8660,65
上海,嘉兴,87.26472396,102.965,9534,42
上海,金华,297.1026746,328.309,16183,140
上海,丽水,345.3776932,416.2,20224,177
上海,宁波,152.07988730000002,218.399,12187,157
上海,衢州,358.291827,405.902,19269,168
上海,绍兴,163.156913,201.312,12070,108
上海,台州,287.3383176000001,376.822,18861,181
上海,温州,369.5181107,456.49800000000016,21808,234
上海,舟山,150.0122384,284.2290000000001,14470,190
天津,重庆,1448.859743,1777.441,79162,826
天津,合肥,810.0967026000003,946.191,42888,428
天津,安庆,958.119383,1100.627,49276,499
天津,蚌埠,691.9122628,811.175,37567,368
天津,亳州,600.5798829,692.493,32725,293
天津,巢湖,841.0057752,969.307,43229,441
天津,池州,944.778064,1124.994,49629,528
天津,滁州,766.5470766,880.5269999999997,39821,398
天津,阜阳,706.0843524000003,788.33,34833,316
天津,淮北,578.2849561,686.664,32575,308
天津,淮南,723.9080485000003,855.9110000000003,39471,387
天津,黄山,1052.141,1254.135,55413,383
天津,六安,824.9460853999999,947.978,42342,407
天津,马鞍山,838.3044465,975.354,45044,448
天津,宿州,613.3764153,718.299,32863,329
天津,铜陵,914.8298499,1078.496,49690,335
天津,芜湖,872.3521729,1031.717,46464,485
天津,宣城,922.6699364,1071.969,47361,336
天津,福州,1471.286291,1818.868,77701,686
天津,龙岩,1565.840299,1847.614,78488,649
天津,南平,1394.458206,1666.233,71871,558
天津,宁德,1406.913213,1723.078,77505,672
天津,莆田,1534.555885,1849.044,78992,616
天津,泉州,1590.797301,1916.044,81631,717
天津,三明,1433.590569,1719.589,74029,608
天津,厦门,1633.513716,1946.835,83722,731
天津,漳州,1628.843001,1960.27,82512,715
天津,兰州,1228.100202,1482.621,63930,610
天津,白银,1180.980312,1411.206,60416,589
天津,定西,1180.4905210000004,1584.745,67671,639
天津,甘南州,1349.262393,1709.277,74582,705
天津,嘉峪关,1625.203651,2006.998,81871,799
天津,金昌,1301.409715,1646.669,68520,672
天津,酒泉,1606.258718,1986.362,81395,784
天津,临夏州,1297.935293,1618.816,71425,655
天津,陇南,1272.520841,1632.206,71880,775
天津,平凉,1012.62517,1348.9520000000002,59816,574
天津,庆阳,926.5831774,1189.175,53688,517
天津,天水,1139.802955,1423.394,64257,630
天津,武威,1274.456474,1549.9029999999998,65574,636
天津,张掖,1446.415157,1782.069,73558,718
天津,广州,1821.606773,2106.599,88499,841
天津,潮州,1724.33313,2028.505,85787,723
天津,东莞,1821.81013,2119.763,96072,890
天津,佛山,1834.284224,2122.374,90200,848
天津,河源,1728.966018,1959.005,84590,844
天津,惠州,1804.061688,2045.833,91391,844
天津,江门,1885.632699,2181.786,91942,882
天津,揭阳,1737.905559,2007.809,85070,718
天津,茂名,2035.22905,2361.99,94727,1125
天津,梅州,1655.05962,1902.43,79942,673
天津,清远,1763.84584,2044.811,85540,797
天津,汕头,1754.9894370000006,2052.384,87895,742
天津,汕尾,1830.074289,2098.655,86907,727
天津,韶关,1632.137265,1896.685,80032,717
天津,深圳,1872.210654,2136.079,96339,869
天津,阳江,1986.202915,2315.333,98141,896
天津,云浮,1869.045105,2172.995,87861,1029
天津,湛江,2095.483222,2445.474,97305,1148
天津,肇庆,1843.580568,2155.238,88169,1018
天津,中山,1882.402101,2184.836,93530,874
天津,珠海,1911.5348850000007,2230.096,96026,901
天津,南宁,2005.172152,2315.7870000000007,94079,1039
天津,百色,1968.073816,2405.773,98264,1353
天津,北海,2112.791687,2445.6,98568,1129
天津,崇左,2083.801209,2447.358,98029,1109
天津,防城港,2125.672219,2439.438,98455,1101
天津,桂林,1676.762123,1932.859,79004,882
天津,贵港,1924.887159,2249.092,91272,1033
天津,河池,1822.742419,2182.924,86717,902
天津,贺州,1724.244248,2027.76,81015,949
天津,来宾,1872.58709,2156.154,87497,983
天津,柳州,1804.647915,2087.443,84674,945
天津,钦州,2077.979863,2390.458,95767,1104
天津,梧州,1830.184666,2140.685,86618,1018
天津,玉林,1954.924431,2313.635,92400,1112
天津,贵阳,1701.428804,2057.913,85652,1078
天津,安顺,1781.235499,2154.071,90669,1138
天津,毕节地区,1719.4080219999994,2166.149,91027,1146
天津,六盘水,1809.445572,2296.053,94461,1211
天津,铜仁地区,1471.489611,1746.802,73855,825
天津,遵义,1589.764178,1991.488,84912,1034
天津,黔西南州,1943.343963,2412.443,102008,1309
天津,黔东南州,1640.662432,1960.354,82733,950
天津,黔南州,1694.3145969999994,2033.872,86439,987
天津,海口,2228.547506,2617.151,107397,1207
天津,白沙,2343.482069,2808.966,118434,1207
天津,保亭,2400.48405,2837.262,116832,1199
天津,昌江,2353.781118,2782.334000000001,112536,1202
天津,儋州,2304.004854,2716.003,111683,1202
天津,澄迈,2273.378023,2672.769,110869,1207
天津,东方,2382.729798,2831.322,116637,1202
天津,定安,2285.8003710000007,2679.092,110531,1199
天津,琼海,2312.874523,2711.422,111379,1199
天津,琼中,2347.18521,2732.507,111886,1199
天津,乐东,2411.9816140000007,2846.598,116382,1199
天津,临高,2269.471318,2668.111,108352,1202
天津,陵水,2394.389505,2826.546,116338,1199
天津,三亚,2440.734848,2879.423,118229,1199
天津,屯昌,2308.406729,2689.941,110236,1199
天津,万宁,2356.509704,2774.079,114374,1199
天津,文昌,2245.350207,2690.013,111887,1207
天津,五指山,2379.617472,2788.428,114635,1199
天津,石家庄,263.762581,310.9170000000001,14600,113
天津,保定,151.1592882,173.975,10445,62
天津,沧州,98.91431428,126.425,9815,46
天津,承德,214.8018698,296.853,13660,140
天津,邯郸,370.1934058,469.093,19936,178
天津,衡水,204.5718817,263.263,13858,93
天津,廊坊,60.39044943,88.367,6340,19
天津,秦皇岛,223.9938179,263.18,13607,105
天津,唐山,100.8999533,123.634,8370,44
天津,邢台,329.9033654,420.062,17550,160
天津,张家口,271.1125319,315.061,19877,100
天津,郑州,582.0242694,709.932,28462,289
天津,安阳,421.3497343,530.929,22449,205
天津,鹤壁,456.6200536,567.369,22974,223
天津,焦作,561.2490224,710.574,29878,285
天津,开封,546.0817529,641.215,28295,269
天津,洛阳,654.9473112000003,816.0360000000003,34623,334
天津,漯河,681.5087155,791.903,33206,332
天津,南阳,801.2165387,917.457,38750,390
天津,平顶山,695.3453797000003,815.26,35066,346
天津,濮阳,423.90170419999987,517.445,23329,191
天津,三门峡,723.0396672,921.25,38786,382
天津,商丘,542.1207102000002,612.462,28343,236
天津,新乡,517.4745356999998,633.344,25424,253
天津,信阳,830.4009633,957.736,41019,393
天津,许昌,644.4843592999998,750.86,31899,319
天津,周口,655.7488556,759.877,34776,322
天津,驻马店,742.3449102999997,866.743,38532,374
天津,哈尔滨,1069.375575,1276.778,56742,506
天津,大庆,1045.018943,1232.6989999999996,50730,532
天津,大兴安岭地区,1528.57364,2023.924,84510,742
天津,鹤岗,1395.79054,1692.171,71543,674
天津,黑河,1477.362597,1849.957,72108,801
天津,鸡西,1321.622634,1566.126,64292,673
天津,佳木斯,1361.7293949999996,1624.244,67628,664
天津,牡丹江,1191.229227,1403.197,58388,600
天津,七台河,1350.189221,1627.27,66843,699
天津,齐齐哈尔,1064.842707,1378.34,56605,586
天津,双鸭山,1409.090102,1703.726,70564,690
天津,绥化,1152.991885,1359.956,58986,545
天津,伊春,1342.099997,1573.456,65886,641
天津,武汉,989.0362221,1129.427,48710,500
天津,鄂州,997.7154566,1129.037,49509,506
天津,恩施,1208.337336,1478.417,63364,699
天津,黄冈,990.7778869,1123.317,48484,497
天津,黄石,1013.224158,1159.842,49962,516
天津,荆门,1009.589681,1164.379,48991,499
天津,荆州,1080.597889,1240.333,51839,542
天津,潜江,1060.233555,1237.536,52797,524
天津,神农架林区,1037.800196,1270.493,56959,530
天津,十堰,926.1597483,1153.764,48827,482
天津,随州,896.5011561000001,1029.325,43658,444
天津,天门,1016.208328,1163.358,49030,499
天津,仙桃,1045.152217,1207.894,51112,496
天津,咸宁,1065.009074,1220.954,52564,504
天津,襄阳,906.9632408,1039.543,43430,441
天津,孝感,961.8808846,1113.587,49374,471
天津,宜昌,1079.449501,1293.727,54137,549
天津,长沙,1277.918601,1459.429,62784,662
天津,常德,1238.112619,1466.529,61917,663
天津,郴州,1537.681482,1745.2,72703,644
天津,衡阳,1429.39341,1629.715,67091,758
天津,怀化,1452.952504,1694.485,73247,766
天津,娄底,1357.955382,1573.805,65954,745
天津,邵阳,1428.762143,1640.727,68583,767
天津,湘潭,1319.523973,1518.93,64541,709
天津,湘西州,1387.971691,1657.523,69642,786
天津,益阳,1256.947982,1477.567,62127,683
天津,永州,1507.608378,1738.493,71967,809
天津,岳阳,1149.297098,1324.4229999999998,56657,602
天津,张家界,1275.108553,1504.411,62937,660
天津,株洲,1315.024632,1498.034,63690,618
天津,南京,801.4992571,945.177,42299,313
天津,常州,858.1776441,1003.276,45642,327
天津,淮安,637.5835167,751.826,33898,271
天津,连云港,534.9800475,633.4,28687,263
天津,南通,859.9145207999999,971.753,38094,321
天津,苏州,924.4802894,1064.392,49279,341
天津,宿迁,586.0472276,711.947,32187,206
天津,泰州,781.3956324,879.921,41202,414
天津,无锡,888.53577,978.155,44523,463
天津,徐州,542.3943057999999,622.241,29856,279
天津,盐城,693.6189515,812.1189999999997,38743,296
天津,扬州,775.9804933999999,900.665,41415,275
天津,镇江,798.653991,938.623,42384,308
天津,南昌,1170.0764359999996,1335.566,58243,569
天津,抚州,1248.071382,1450.233,63622,646
天津,赣州,1495.57384,1719.765,73922,740
天津,吉安,1354.9292890000004,1544.767,66991,661
天津,景德镇,1095.426912,1265.325,56754,383
天津,九江,1054.950627,1212.132,54111,515
天津,萍乡,1317.699949,1535.331,64464,647
天津,上饶,1191.573348,1463.2320000000002,64725,489
天津,新余,1277.589164,1472.682,62317,680
天津,宜春,1288.073068,1490.38,63650,685
天津,鹰潭,1213.782018,1408.58,62619,448
天津,长春,857.3133275,953.371,39618,406
天津,白城,856.3428108999999,1224.555,49682,531
天津,白山,839.8184679,991.664,42348,430
天津,吉林市,939.8339602,1057.696,44510,458
天津,辽源,786.6302244,879.078,36198,378
天津,四平,750.2576377,843.791,34640,363
天津,松原,916.1237276,1066.838,43957,461
天津,通化,793.6206686,912.992,38415,392
天津,延边,1111.026364,1363.059,56089,581
天津,沈阳,604.4035134,657.948,28002,276
天津,鞍山,539.996488,647.731,27864,274
天津,本溪,608.4445107,703.69,30011,296
天津,朝阳,385.1276092,532.4490000000002,23525,223
天津,大连,379.48809680000005,810.07,33569,346
天津,丹东,620.6270469,813.947,33984,348
天津,抚顺,644.6763672999998,710.068,29907,301
天津,阜新,493.833321,573.691,25100,240
天津,葫芦岛,358.73764900000015,405.826,18337,165
天津,锦州,401.4064001,451.16,20996,183
天津,辽阳,559.3507046,638.435,27063,271
天津,盘锦,469.6284848,533.984,23215,224
天津,铁岭,661.2222204,727.301,30480,310
天津,营口,461.16590870000016,597.683,26515,247
天津,呼和浩特,509.0755733,622.686,31456,222
